Time(s)	Temp(K)	mass1.95734	mass11.6511	mass17.6364	mass27.8653	mass28.1	mass30.9313	mass44.06	mass60.5124
65.65375518798828	581.12	1689.9466021837518	251.91234774425084	1110.4381697836589	966.4780860162248	873.5274807490625	175.22618793148249	460.59906565360296	93.87848776138594
66.48080229759216	586.37	1678.929573743618	257.8220601098254	1138.3946754785643	947.870133934103	841.4061562103145	175.72290944496828	469.1324865263077	93.39450269696387
67.34485173225403	592.56	1696.4549276553219	260.3311405753818	1160.3523136644492	951.7802237966708	831.2806792046426	174.10538041387352	471.64156699186407	92.89778118347809
68.17289900779724	598.73	1711.6240384902344	254.82899457984695	1109.1390519791573	945.6667282460763	872.4958283748997	175.04787764459016	462.25480403188897	93.78933261793976
68.98994588851929	604.06	1709.3824234550164	257.86026945701667	1099.2555675056965	941.3235991153415	851.1877490912656	177.0857094947883	462.49679656409995	93.58554943291995
69.81399297714233	610.06	1652.5014419363613	259.10844146526296	1152.3665601014852	956.1997716217879	829.8414604604403	170.19529055130585	460.47170116296564	93.41997559509134
70.68604278564453	616.19	1687.7304600466614	258.63719284990464	1113.3675530683186	949.6277639048989	866.6752711527715	175.0351411955264	466.73803410232483	92.89778118347809
71.50308966636658	621.5	1678.4583251282597	259.38864334466524	1090.2508980176337	934.4204437227954	870.2669497887456	175.4299711165023	463.324665753243	94.03132515015079
72.31913614273071	626.84	1697.9833015429706	256.1790581806032	1079.2720789246912	932.25524738196	839.3683243601165	173.2647747756668	457.78431041051675	94.14595319172443
73.13818311691284	633.01	1714.7062591636588	256.2682133240493	1124.9322488181929	915.2266149837418	837.445120551492	174.65304772361426	461.6561909258932	94.14595319172443
74.01023316383362	639.32	1664.4100218109566	259.85989196002356	1151.4622722179597	966.6691327521808	872.2920451898799	173.25203832660304	461.75808251840317	93.06335502130668
74.83828043937683	644.63	1712.515589924696	256.2045310787306	1119.1499009432557	936.3309110823561	834.1591166930475	176.32152255096395	468.69944725814054	93.47092139134631
75.65432691574097	650.59	1724.2203866142718	258.0767890911002	1101.0259339255563	910.0301437657365	841.9028777238004	174.8313580105066	453.7723289554392	92.77041669284071
76.49537515640259	655.88	1601.020714820731	254.68889364014575	1163.2180147037902	952.2896817592202	847.3922872702716	169.507522301864	447.21305768761397	92.79588959096817
77.36042475700378	662.13	1642.9108957913663	260.0509386959796	1138.1399464972897	956.7856482787199	841.6863580897168	172.717107465926	455.93752529627477	92.85957183628686
78.19147205352783	668.23	1664.091610584363	263.6298808828901	1133.503879038089	941.8585299760186	846.8446199605308	176.95834500415089	454.00158503858654	92.98693632692425
79.0215196609497	673.47	1660.487195499325	256.51020585626037	1154.277027461046	944.711494566296	834.6048924102784	172.22038595244027	461.63071802776574	93.07609147037043
79.84256672859192	679.46	1655.761972896678	256.5866245506428	1129.4409517867564	937.7064475812399	817.0795384985744	171.7364008880182	455.0205009636856	92.9741998778605
80.72361707687378	685.66	1669.1734537607947	259.29948820121905	1120.7419570762231	940.2282644958601	820.1744956210629	173.4685579606866	455.30070284308783	92.65578865126704
81.5546646118164	690.98	1666.6389003971103	259.3631704465377	1133.0708397699218	926.5747910995327	812.7873551640946	170.83211300449278	473.94686427240066	93.40723914602762
82.3727114200592	697.03	1641.9301892134583	253.44072163189944	1122.9708356623773	947.8064516887844	816.2007235131764	170.95947749513016	449.9768671344452	92.93599053066929
83.19775867462158	702.33	1665.9638685967327	257.54185823042314	1083.42416131947	932.4590305669797	850.6400817815248	172.23312240150395	450.24433256478375	92.98693632692425
84.06680822372437	709.29	1708.0960420995789	260.70049759823024	1131.504256535082	932.4208212197884	837.9800514121689	174.74220286706043	473.60298014767983	93.92943355764089
84.91885685920715	714.22	1748.2795388956733	259.0702321180718	1120.4872280949485	933.0321707748479	814.5831944820817	172.95909999813705	452.14206347528074	92.29916807748238
85.73890376091003	719.1	1631.2697813471095	258.0767890911002	1105.7256836300755	917.5701216114697	808.0621325614477	167.90272971983296	454.9058729221119	93.84027841419471
86.56295084953308	725.57	1645.7511239325797	257.22344700382973	1059.3267996908771	917.8375870418082	860.9566055231528	174.39831874233948	451.6326055127312	93.62375878011116
87.43500089645386	732.42	1673.3382726046368	260.07641159410707	1135.0322529257373	940.5339392733898	845.5709750541569	177.28949267980806	470.94106229335847	93.44544849321883
88.26304817199707	737.86	1679.0059924380005	259.3759068956015	1105.6237920375659	936.6111129617584	836.7191429548589	175.06061409365387	471.94724176939377	93.40723914602762
89.08009505271912	743.44	1686.4950244874785	259.0702321180718	1104.6685583577855	925.8870228500907	836.8337709964326	175.22618793148249	454.2308411217339	95.1648691168235
89.91614294052124	748.51	1643.101942527322	255.83517405588222	1085.4747296187315	941.2471804209592	828.9626454750421	174.71672996893295	465.5535443393972	93.19071951194407
90.78019213676453	754.92	1669.8102762139818	259.79620971470484	1081.1061275898696	940.0754271070952	857.7979661553458	174.7676757651879	461.8472376618493	93.05061857224294
91.6102397441864	762.2	1673.032597827107	264.6997426042441	1097.625302025538	982.0165538739853	887.1554812472626	174.13085331200102	473.8067633326996	93.58554943291995
92.59029579162598	767.94	1705.2430775093014	257.1979741057022	1125.3652880863604	1020.4933664955389	912.5646971294204	175.57007205620343	451.59439616554	93.01240922505174
93.41334271430969	772.34	1693.8439555972557	263.61714443382635	1112.0684352638173	970.8466880450869	864.9813234272942	174.84409445957036	455.9502617453385	92.12085779059004
94.29939341545105	777.96	1637.663478777106	265.57855758964206	1106.8337546986209	1000.586296608916	879.3353015221272	167.85178392357798	459.51646748318524	92.59210640594837
95.13144111633301	784.26	1677.9870765129017	267.87111842111494	1116.7681849683365	990.1806177238417	912.7175345181854	174.41105519140322	460.30612732513697	92.55389705875714
95.9544882774353	789.89	1628.8625924740627	264.8780528911364	1099.1027301169318	1055.2638724395445	942.7882907576715	172.18217660524903	449.9004484400628	93.44544849321883
96.77353501319885	795.98	1667.390350891871	260.20377608474445	1085.4874660677954	1019.4617141213761	921.8368320478219	174.9332496030165	455.77195145844615	93.70017747449359
97.6645860671997	801.91	1673.9878315068877	266.71210155631474	1117.7616279953081	1034.6053520581609	906.4894109260173	170.97221394419387	456.5234019532067	93.22892885913528
