Time(s)	Temp(K)	mass1.95734	mass11.6511	mass17.6364	mass27.8653	mass28.1	mass30.9313	mass44.06	mass60.5124
68.99194598197937	532.28	5479.969959427551	462.6241610547373	2694.368448248282	2920.873458397804	2515.2557650649305	626.8097259353879	891.4986103779972	106.869665806399
69.82699394226074	536.72	5477.053312591954	461.0448413708338	2735.494442275093	2944.2830517769553	2555.5920992497895	607.4503233585056	862.7779177392675	105.44318351126032
70.69604349136353	541.91	5520.9813254127885	472.25291654692353	2735.494442275093	2947.085070570977	2520.6432830188915	624.5553744511062	874.8393350026276	107.07344899141881
71.51709055900574	547.2	5423.611172320509	476.3285802473198	2802.6282652900572	2985.3963093547018	2473.1745373583385	605.7054298367735	891.5368197251885	106.69135551950667
72.34813785552979	551.87	5494.018262744854	474.2780119480579	2713.91889756112	2980.0724736460597	2567.793617452851	615.079456347685	863.5166317849643	106.48757233448687
73.16718482971191	557.15	5403.487582799802	474.8256792577987	2680.8296028935283	2957.9747345204737	2564.176465918749	612.2901740027262	869.2480338636466	106.98429384797264
74.05323553085327	562.49	5324.585280849943	482.7477505754439	2801.494721323385	2990.452679633007	2476.715270198058	591.173141455048	883.09255399593	106.56399102886928
74.88728308677673	567.0	5272.493204179254	469.603735141666	2793.024982695999	2929.4705615158273	2474.5628103062863	596.8918070846665	886.0856195259086	106.42389008916815
75.71033024787903	572.04	5228.858129686887	453.8614840988854	2716.2624041888484	3021.096576080361	2509.346052699356	586.2441356673814	827.1668061570551	106.04179661725601
76.52937722206116	576.63	5252.229513718846	451.7981793505598	2599.5965307650054	2980.0979465441874	2539.837111757945	597.2993734547063	818.4550749974582	106.50030878355058
77.41742777824402	581.95	5299.099646273403	466.61066961168746	2768.2525892670283	2881.8107691193186	2420.5220569288444	593.8987415546881	862.2047775313993	107.41733311613976
78.24847555160522	587.27	5279.268995081163	461.2613610049174	2648.5809138641425	2840.073425537448	2464.7175351800165	613.7930749922473	840.5655505721078	105.46865640938778
79.0685224533081	591.79	5082.312546759513	457.7970468595805	2705.219902850587	2762.97969935464	2368.1243054806255	598.2291342363591	840.5400776739804	104.971934895902
79.89056944847107	596.9	4892.526719260749	449.212680190621	2790.859786355163	2808.6016599009513	2339.709287619425	576.3861240920479	803.4515380003744	104.971934895902
80.75561904907227	602.36	4827.647247730066	451.543450369285	2721.331510916216	2750.2305138418383	2250.0319497616433	587.4540983284365	821.3462489349267	107.02250319516386
81.5886664390564	607.01	4685.584894873129	451.7727064524323	2706.519020655088	2689.605016298444	2215.961948516144	582.9581318089369	841.431629108442	106.34747139478573
82.42971467971802	612.28	4592.876282138178	442.46236218683964	2620.2295782482615	2671.366421239171	2270.5758421014534	589.3390927898698	795.6950405205578	104.29690309552385
83.24776124954224	616.78	4438.268526953459	434.55302731825816	2592.247599655228	2586.8855545993947	2219.782883235265	588.5366964988543	782.7548082717997	104.60257787305358
84.11681127548218	622.09	4272.28712275482	434.6421824617043	2591.7636145908064	2505.7798469615086	2173.867984360488	600.3433847809397	795.5294666827292	105.06109003934816
84.93385767936707	627.41	4178.4704389513245	436.5271769231376	2541.849470710016	2402.512717952719	2121.750434791672	604.2916839906985	816.2898786566226	105.79980408504498
85.76890563964844	632.03	4000.8097109612386	432.15857489427526	2510.097503194116	2378.5427208147635	2055.1005968411287	595.7073173217389	787.7984421010401	105.59602090002517
86.60895371437073	637.38	3686.002899452819	419.1291875020711	2664.386847152242	2439.410210890369	2027.5007117200082	584.7284982287965	777.6474921972407	106.02906016819227
87.47800326347351	642.56	3523.21834396918	430.8085112935191	2689.006403192448	2424.0500533195004	1998.487080752812	581.4679672684795	775.0747294863655	104.32237599365135
88.33105230331421	647.66	3552.384812325141	416.3144322589848	2539.3276537953957	2434.2137396723633	2019.5404310551714	569.3046584126095	790.3329954647239	106.09274241351098
