Time(s)	Temp(K)	mass27.8653
22.621294021606445	239.2	794.765279738905
22.779302835464478	239.65	822.1104358787511
22.93731188774109	240.52	795.0709545164345
23.12232255935669	241.48	793.7081544666146
23.282331705093384	241.88	810.0617550644546
23.439340591430664	242.33	785.7606102508419
23.598349809646606	243.23	836.133266297927
23.780359983444214	244.2	832.6562157035264
23.94236946105957	244.69	809.6414522453513
24.09937834739685	245.21	811.5264467067846
24.257387399673462	246.08	809.4376690603315
24.443397998809814	246.98	826.0714715375735
24.60440707206726	247.55	804.6232913142384
24.76241636276245	247.99	830.7457483439656
24.927425622940063	248.92	830.4273371173722
25.103435754776	249.95	808.0748690105114
25.261444807052612	250.42	841.0750085346574
25.419453859329224	250.93	799.6815490775078
25.576462984085083	251.82	834.082697998665
25.762473344802856	252.91	838.2984626387624
25.920482397079468	253.28	810.3164840457295
26.077491521835327	253.79	841.1769001271673
26.23650074005127	254.81	817.3724768270405
26.423511266708374	255.74	823.6897555626546
26.581520318984985	256.33	825.0016098162197
26.739529371261597	256.84	823.575127521081
26.896538257598877	257.8	845.4436105635197
27.081548929214478	258.75	837.2286009174085
27.23955798149109	259.24	823.2949256416787
27.3975670337677	259.74	835.9676924600982
27.556576251983643	260.75	822.6326302903643
27.744586944580078	261.79	849.3409639770236
27.90159583091736	262.26	829.4975763357193
28.058604955673218	262.76	840.2980851417693
28.215613842010498	263.76	825.6002229222153
28.40062427520752	264.73	817.9965628311636
28.561633586883545	265.29	856.3332745130159
28.718642473220825	265.79	827.9182566518158
28.875651359558105	266.73	842.3995992372861
29.060662269592285	267.73	863.5421046830918
29.222671270370483	268.27	856.2186464714422
29.380680561065674	268.77	855.8238165504663
29.543689966201782	269.81	862.6887625958212
29.721699953079224	270.76	837.5215392458745
29.88270902633667	271.26	852.4613939976394
30.03971838951111	271.82	846.8318835114671
30.19772720336914	272.65	851.7608892991339
30.38273787498474	273.35	837.0502906305161
30.541746854782104	273.8	856.766313781183
30.698755979537964	274.29	851.5443696650503
30.857764959335327	275.33	869.6173908864948
31.041775465011597	276.39	882.4812044408706
31.201784372329712	277.0	848.4748854406893
31.35879373550415	277.52	871.2858657138446
31.517802715301514	278.57	837.3177560608545
31.702813386917114	279.61	865.4653084917162
31.861822366714478	280.23	880.9655670022858
32.01883125305176	280.74	847.1375582889968
32.17584037780762	281.85	891.7151300120809
32.36185097694397	282.87	874.0242022625484
32.52085995674133	283.39	866.0511851486482
32.67886924743652	283.9	869.6046544374311
32.835878133773804	285.06	849.2008630373224
33.02388882637024	286.02	864.3827103212985
33.18289804458618	286.71	850.7165004759072
33.340906858444214	287.22	861.6571102216584
33.50291633605957	288.28	842.5906459732423
33.682926416397095	289.3	849.0480256485577
33.841935873031616	289.85	877.8069276344786
33.9989447593689	290.36	842.9854758942182
34.15595364570618	291.5	853.9642949871604
34.34196424484253	292.55	876.3040266449576
34.502973556518555	293.05	844.5393226799943
34.66098237037659	293.56	867.1465197681297
34.817991495132446	294.64	852.334029507002
35.0040020942688	295.77	850.8438649665446
35.16101098060608	296.2	856.4224296564621
35.31902027130127	296.77	853.3274725339736
35.47802925109863	297.85	859.5683325752054
35.6620397567749	298.97	860.3579924171571
35.821048974990845	299.44	855.5690875691915
35.977057695388794	300.01	849.5447471620433
36.135066747665405	301.08	853.2255809414638
36.32107734680176	302.14	861.7717382632321
36.47808623313904	302.69	845.0742535406712
36.63609528541565	303.19	859.5810690242691
36.79410457611084	304.38	865.7837197183096
36.98011517524719	305.49	850.2070425133577
37.14212441444397	306.02	863.7713607662391
37.30013346672058	306.51	847.8507994365661
37.45714235305786	307.63	879.246146378681
37.650153398513794	308.84	865.0704785707404
37.814162731170654	309.35	847.5323882099726
37.971171617507935	310.4	876.4059182374674
38.12818098068237	310.93	854.3081791118815
38.30119061470032	312.08	861.9627849991881
38.463199853897095	312.58	844.4756404346755
38.621208906173706	313.14	876.0492976636828
38.7862184047699	314.22	867.4012487494044
38.96422839164734	315.23	850.4999808418237
39.12123775482178	315.69	876.5714920752961
39.27924656867981	316.25	866.0384486995845
39.43525552749634	317.22	867.7960786703803
39.62226629257202	318.33	871.5023853479282
39.782275438308716	318.74	844.4883768837393
39.94128441810608	319.22	860.5872485003046
40.102293729782104	320.22	879.4754024618284
40.280303716659546	321.25	853.2892631867824
40.4423131942749	321.79	851.4552145216041
40.601322412490845	322.27	859.4282316355043
40.757331132888794	323.16	863.8859888078126
40.94134163856506	324.13	863.5803140302829
41.10235095024109	324.68	873.6293723415725
41.2603600025177	325.16	844.985098397225
41.41736888885498	326.13	864.9176411819755
41.60137939453125	327.16	868.6112114104598
41.76138877868652	327.64	848.1182648669047
41.918397665023804	328.12	859.8485344546076
42.076406717300415	329.03	842.9854758942182
42.260417222976685	330.11	856.2950651658247
42.42242622375488	330.58	869.7192824790048
42.57843542098999	331.13	837.0502906305161
42.73544430732727	332.11	871.0566096306973
42.92145490646362	333.07	867.9107067119539
43.0784637928009	333.66	839.1645411750966
43.236473083496094	334.13	879.2716192768085
43.393481969833374	335.1	851.799098646325
43.58149266242981	336.11	871.5278582460555
43.741501808166504	336.67	848.4112031953707
43.89851093292236	337.14	872.2920451898799
44.055519819259644	338.16	863.0963289658608
44.241530418395996	339.2	858.8805643257635
44.40153956413269	339.71	879.8574959337404
44.56054878234863	340.18	842.603382422306
44.718557834625244	341.15	867.082837522811
44.90056824684143	342.16	874.2789312438232
45.060577154159546	342.69	830.3127090757985
45.21958637237549	343.22	877.7687182872874
45.37559509277344	344.16	858.2819512197678
45.56160593032837	345.19	846.7682012661484
45.72161507606506	345.73	858.1036409328755
45.87862420082092	346.2	836.2861036866917
46.0356330871582	347.23	874.8902807988825
46.221643686294556	348.28	853.8241940474595
46.378652572631836	348.7	854.6393267875387
46.53666162490845	349.23	876.4950733809136
46.69367051124573	350.22	856.9700969662028
46.88268160820007	351.22	874.138830304122
47.04169058799744	351.76	842.7562198110708
47.198699712753296	352.29	877.5521986532038
47.354708433151245	353.28	846.9974573492956
47.54171919822693	354.25	847.6088069043551
47.70072817802429	354.84	884.2515708607303
47.8587372303009	355.36	839.8523094245385
48.01474618911743	356.32	858.4857344047876
48.202757120132446	357.28	876.813484607507
48.36176609992981	357.79	873.9605200172297
48.51977515220642	358.25	853.5312557189935
48.67778420448303	359.37	840.9349075949563
48.86279487609863	360.26	862.1283588370168
49.021803855895996	360.83	853.2637902886548
49.178812742233276	361.36	867.133783319066
49.335821866989136	362.33	859.6956970658428
49.52283263206482	363.33	860.8037681343881
49.68184161186218	363.93	867.6687141797429
49.83885049819946	364.39	847.6342798024826
49.99685978889465	365.39	860.9311326250254
50.181870222091675	366.44	891.5877655214435
50.34387946128845	366.93	862.5868710033113
50.502888679504395	367.45	849.4173826714059
50.66189765930176	368.51	859.5428596770779
50.843908071517944	369.48	859.9504260471176
51.001917123794556	369.99	855.7473978560839
51.158926010131836	370.51	849.7994761433181
51.31693506240845	371.55	864.8157495894654
51.50394582748413	372.55	853.1873715942726
51.66195487976074	373.01	862.3830878182915
51.81796360015869	373.52	867.3885123003407
51.97497272491455	374.54	842.4760179316686
52.162983655929565	375.58	865.5162542879712
52.32199263572693	376.11	847.6470162515463
52.48000168800354	376.62	865.0577421216766
52.63801074028015	377.62	838.4895093747186
52.825021266937256	378.67	851.8882537897712
52.982030391693115	379.14	877.4757799588215
53.138039112091064	379.65	851.6717341556875
53.295048236846924	380.75	872.8779218468119
53.48205900192261	381.72	886.646023284713
53.643068075180054	382.29	849.9395770830192
53.80007719993591	382.8	868.152699244165
53.958086252212524	383.82	854.4610165006463
54.14509677886963	384.85	856.9955698643303
54.30210566520691	385.3	847.4559695155903
54.471115589141846	386.32	847.7489078440562
54.63312482833862	386.83	857.3394539890512
54.80313467979431	387.89	853.060007103635
54.962143659591675	388.37	873.9987293644209
55.1181526184082	388.88	850.6146088833974
55.27516150474548	389.94	855.0468931575783
55.46317219734192	390.92	884.2770437588578
55.62218117713928	391.44	844.7558423140778
55.78019046783447	391.94	866.73895339809
55.945199728012085	392.92	877.0936864869093
56.12221002578735	393.98	839.3301150129251
56.2832190990448	394.45	857.5814465212621
56.44122815132141	395.01	853.5185192699297
56.601237297058105	396.02	846.29695265079
56.785247802734375	397.02	855.798343652339
56.943257093429565	397.56	858.6895175898076
57.10126614570618	398.13	847.3540779230804
57.26027512550354	399.11	868.7131030029694
57.44228553771973	400.13	865.1214243669953
57.60329461097717	400.63	839.9924103642397
57.761303663253784	401.13	883.9586325322643
57.92031288146973	402.14	842.6161188713698
58.103323221206665	403.18	852.6142313864042
58.26233220100403	403.7	879.3735108693185
58.41834115982056	404.19	844.3864852912293
58.57535004615784	405.23	857.09746145684
58.7623610496521	406.31	876.2276079505751
58.922370195388794	406.81	850.3216705549315
59.080379247665405	407.3	865.0067963254218
59.237388134002686	408.33	850.0924144717841
59.42339873313904	409.41	861.0075513194078
59.5824077129364	409.92	848.7041415238366
59.73841667175293	410.41	857.8616484006644
59.89642596244812	411.42	857.0847250077765
60.083436727523804	412.46	855.352567935108
60.24344563484192	412.98	866.9554730321736
60.40145468711853	413.53	839.1772776241603
60.561464071273804	414.52	873.6930545868912
60.74347424507141	415.6	872.8651853977482
60.90148329734802	416.08	847.0738760436782
61.05849242210388	416.57	865.185106612314
61.21550130844116	417.59	855.4289866294904
61.43451380729675	418.6	842.4760179316686
61.60852360725403	419.15	858.4093157104052
61.76453256607056	420.13	858.0909044838116
61.93054223060608	420.62	847.5323882099726
62.105552196502686	421.67	858.8423549785723
62.268561601638794	422.15	838.4767729256548
62.426570653915405	423.25	878.5965874764304
62.58857989311218	423.74	851.3660593781578
62.761589765548706	424.72	851.7608892991339
62.92759919166565	425.19	856.6771586377369
63.08560824394226	426.24	853.454837024611
63.251617670059204	426.72	843.138313282983
63.423627614974976	427.77	860.6127213984321
63.587636947631836	428.24	861.8481569576146
63.744646072387695	429.3	859.6065419223967
63.91165566444397	429.84	849.5574836111072
64.0846655368805	430.76	836.4262046263929
64.2496747970581	431.38	839.3173785638614
64.40668368339539	432.37	858.3328970160228
64.57169318199158	432.86	848.4748854406893
64.74370312690735	433.88	880.2523258547163
64.91171264648438	434.41	856.664422188673
